"repository","repositoryRoot","status","path","sizeBytes","sha256","classification","sensitivityFlags"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/d3747f01-a820-4105-9c69-2d5505382154.png","1969474","b81abe99fc347506fb9d515cc93ae1edd3a76da1ef582eb719155d12b68e61f1","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/dd59a12d-133a-4f59-a555-0fb2c5311656.png","1709990","39a713d62c04ccac0d1ee631c0685da7f67fe064bd66e9a543ff506437e50dab","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/fc.png","1516","17226e81514ae9134dc9aca0b882213bbd9a4be41a194e61204aecfd96b37493","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/frame.html","264","13ced41fc6672f615528b0cd5c9924e454785cae0f0b4e6cbf94d5e75951a711","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/hero-07-dark.png","2901010","7f39aba0dea0ca4633d38f803416f5abe8493b96f838315d16c914e8a069fb1d","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/image(1).png","3018271","ad66ed6cd7ec88facb3fe1c516eb1ba5a9ec5a453b9b1f4c1b854239a37e99a2","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/image.png","3158800","d01d2cf0c66ae398badfebdd6ec4adda9548b8549af4144520fcd1a2dcf37d8b","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/js","473574","f7934eda8d54c0e3a8e83dd648836985c4e401ce908c97f629b97930e00d25e8","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/product-variants-ga945uk2.css","572","10be8344d9180d004723456dca77a2c1adfcdc04d7058c1680415c7f286d080b","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/root-onk1vy27(1).css","1351700","2bed0d0aeaf416ea4afd314174fcb44af7cefb636570c6706a4a2c3f80f8626f","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/root-onk1vy27.css","1351700","2bed0d0aeaf416ea4afd314174fcb44af7cefb636570c6706a4a2c3f80f8626f","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/sdk(1).js.download","33807","2f71056be57b05df756862f594d22ae730a38e98885441f987a8fe64faffafae","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/sdk.js.download","915","8dc642c043e3b3e5069928e3d90744ceaddae87e4d451a9b2e055a799dd2b9b0","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/silk-hq-jrmbfqt7.css","28990","23fc6b891b610ffc75a69f88e581c8a7b665409ac6da8f0f52d4cad6deb80c22","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/table-components-ca43bz4f.css","416","d1cb7c27e9f57e5f229bd5e28324659ca328c038b2584a55d283dc011ffa5a18","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/writing-block-link-actions-bnm92fv5.css","2259","266da53566d05151e79d9de88067767081fc580fd2e9910f97a760cef5b51646","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-light_files/writing-block-provider-nvqwdlq3.css","11097","0283c6472ccd6111b72dda37b812013ea41b17e66d9e1dd6890e217a34afa3ee","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-mobile-dark.png","1733542","7cf27bb9db68f65202c75af6873d78d49038a36814948c69eb8517defc0921e9","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/ecosystem-section-mobile-light.png","1588931","311e23cea056c15c84814f11b4a7f10ca9de646618f0edfa16afc045790350a2","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/f-freedom-card-dark.png","1935850","4d10c671a14c6ca434ac7aa9185b268d1eceb12a0b1483671536212e59e0c9e5","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-01-dark.png","2466072","ae8971f769f8a17ead1f2aa03edd8626fb46dc27f187f107adf1e954ebe1f80f","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-01-light.png","2696518","d058ea0ba84840805e59246fecf32f1c0db2deaf699b12bd7af366eec0010cab","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-01-mobile-dark.png","1934651","a9d3d70bf664f298fa206f6692327a985513168fa75289f573e366d575647cd0","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-01-mobile-light.png","1731360","ccdb051f0f542b78ccdb22e51425e53fe7b51fe640dc8cd4e64d71d29f726d27","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-02-dark.png","2560615","9a62b80b8e0e9fcffbdf3914145ff95c8e7bb2e62b0053e07e1ff8fe5ef4fa71","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-02-light.png","2800055","d9bfd2ec8defa0e6724429e04ea9fdc31056175a7e6594ba75873de9908eb958","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-02-mobile-dark.png","2386631","4ceebbeb6e348fd11fda0161337dbb4551b27c85bd88dc63db660129c7519c4d","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-02-mobile-light.png","1909183","d9d55bc0499d76cd2a48e8cbcab60d35fa2abfabfa9a5e91cf262fb1e788bb5b","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-03-dark.png","2761852","fc90e6f9b2ebf26ff83cae020dd5709337d519ad4bcf4d5dd44ba5da954b14c5","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-03-light.png","2858713","2baf4a2630483cd43561e556af5d91aab8a07677cc912208ca7acc2a32a7c2bd","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-03-mobile-dark.png","1936704","854832686f5c64bc0c9b46ee565516e9e966a65fc606d8011d787642c688143e","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-03-mobile-light.png","1766086","e120cc81d70d5de53b2db93d660b9da06c34014757256bc59fefda7114109243","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-04-dark.png","2879068","b297423410e8423ab8b18046c5873622c293490225efaea82b85a86f25881881","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-04-light.png","2881682","a9736e1a51df7e4275460f59ddc9c2c41729e5864e1e9714b41234d09b465caa","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-04-mobile-dark.png","1864956","048d03f0927c88f97f6e539a9492e3d28f0e854e0384614c47e4d735c198a101","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-04-mobile-light.png","1550472","70d14acd873cbc46682103ff6aeb622dfad72765835ef61e11b9513511743e9a","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05-dark.png","2651206","93c786d1d878bae4dbd17586ef2ec0dc4285361cb3d3182abe0495535af9857c","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05-light.png","2643943","684e637de0bc8b01d4813f4769660c6a99a8deb43385c438cc5a531caabf3dd3","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05-mobile-dark.png","1762683","6506ebf78a994d61e8251a8456b5f65b2ba57dbce337fcfd56fe9e4255cb9631","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05-mobile-light.png","1662835","6ae591d048d45f084f6e7718cc7fe2e3308ded3d976b828f20cc74870dacbec9","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05a-dark.png","2797849","3067dd434dc3f3fc5bb1eb88be924e9d7adaa7eaa1ffc3e7d1c9832d6bc9771b","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05a-light.png","2824302","0236eb15f977ac2b82ca0ba831f6bb0a730324121e986053ab545d4bba817147","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05a-mobile-dark.png","2346977","20d3edca8093d221aa1335c119187459f325dac470f408b34fd1bc2c42c1705d","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05a-mobile-light.png","2524786","4ef114d6787d6f855269330b68f5c74d4cde82efa2c684129320af2bea7eb2a3","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05b-dark.png","2488954","2861a656960f3c7c80b02f31d537d4f54ccfde0c9d4ce8414caa56a7e3f17868","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05b-light.png","2628538","c739530d8f4b33c7024fcafb999a5bd909f93ab07f7d97b82d328bf01cce3509","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05b-mobile-dark.png","2347578","773103433e95434c2ccb0a29170d44efd751ba5fc30157881ccb6eebef171474","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-05b-mobile-light.png","2469415","f4daccab456321ec6cb3b4a846c3652c3829f93efd93fcc5473e55bc372fdf2c","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-06-dark.png","2542931","034d7a5db9a1523f126b8059ab8cb5182df5cef61d2fd22654b43f21aca633a1","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-06-light.png","2218882","b1e7ea802930c4e7628b083a39652087136f000c76bed8fce0befb3858b35d7e","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-06-mobile-dark.png","2029066","c2443f35fa48fee4f4b28d772bbbc5b863fe1739c10500d22eb907a6e521e9d7","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-06-mobile-light.png","1947707","403b21de66577f3d6537929f20ad59b7dcb4b7ec4dc87f427036621b4d9e8612","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-07-dark.png","1972630","5bdbfffa50e9a461a13b799bf218fd2b57d7efc338e5904e902fb607a8241c24","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-07-light.png","1843114","60972372c856f274d59bddd35b9c84758074d2aaeb24153072e3e80c7ac23fbd","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-07-mobile-dark.png","1679596","7bbc7acdabd8b13dd146cf0fd7964e58ddcdbaeda24d025e2b2f8d89b9bb7190","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/hero-07-mobile-light.png","1486738","c4a2e7cc3c2128524f3132f630b2764668d1f403c20b2cdd6171b7fe32b72090","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/main-hero-dark.png","2404227","87639581407917df737d52f09f70328fbc7c4736dbacb06a5d7686d97638a821","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/main-hero-light.png","2149608","869f3f9d1f8dd155afe91b9e0ad2c38c1a9f6d879b7158209eaf4290307cc594","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/main-hero-mobile-dark.png","1650826","8c2c6087e1ee8c71e606670ce36ffb37b0c623437bbd6d4f967e461e9fb6dade","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/landing/main-hero-mobile-light.png","1542454","5f40dba6f317b69c0cf2b9705d23fa9e5ca550d71005a5160aea8a714520ec42","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/logo.jpg","267248","5f193438d5d660e36d1555f20386ccf020929d38ea1edb50f5a1859714fee1f1","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/official_logo.png","48060","6dcc067917d502c861962addd5aa41556669541a205244d51d20125a7a1b5712","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/official_logo_2.png","295332","3e1ee24b943c403d0708d3fb842ab31b697d9d078cb567cbb26be0795e755bc9","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/official_logo_light.png","231165","28f9e36217e303d731d2db943f5f63e2ff05182de4158efa821de2a407a0e6b8","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/program-f-freedom.jpg","122972","df45bd03d1bc29b3e9e956f9ae7696e3fe85b89bbcb43ea9a94bdfd41af0d666","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/program-fin-freedom-coin.jpg","179933","8d8cfea72e4ff303589d044467e235031dbcbef1e32d135f9502ffedf69be330","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/program-fin-freedom-institute.jpg","216387","6eee58c9ccb00ae49f6e75b77d499f8f170bd9078872a0c766923b13eaeeebe3","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/program-fin-freedom-marketplace.jpg","214776","27dd3201b2ca7f0e3eb82389821da51ebd1f74c00898ef6bea644b771fe6f2d5","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/program-freedom-nft.jpg","87401","17527b9317227f7624725b05185e57ad6a9b85481203859121804c39273ee29a","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/program-freedom-plus.jpg","144571","e85abbf164a096a0538638ff89328bdef94ab42139b09e1091220b4492cf0547","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/second-bg-hero.jpg","161652","42dcfd58e93659233c809a3ba3289f355dd4b9a9389be3556c9cfe5384555fd7","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/img1.jfif","45133","a5da027cd815cf06c256522d8214a1d40bc132ea00b8f4149c2b095a5759dc5b","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/main-web-logo.png","983508","ad547b0dcb3c1e12c6f1bdc6b43ab715740934d8add43195e1ce39d40b51cabc","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/support-laptop-dark.png","1536956","1f65a601edd20d842e8c4a6f5e267ad691127d5e0904f671569b1256fd8f7440","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/support-laptop-light.png","1351382","dd86595a146767e778cc26c14849e05cc874d74b718b80bbb1182d40d13ebc75","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/support-mobile-dark.png","1335880","5c91a070e4e99bd1d09ca508791b3f31a4ff618700dfc61306705e90fabf2c14","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/support-mobile-light.png","1069785","02b15faf7586cac19f6123c48416d3f1dc5d3dc0c852864abcc78b577eabedd7","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/telegram-channel-dark.png","1794376","9d8efc6bf37558e76da7eb58f15980ca14c9b85e40181a01601315c75f8980d9","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/telegram-channel-light.png","1844716","049a6fbf6e4f30bc6e98e92def83ff5ff63df8e52fc87bb84f35b288d0a17515","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/telegram-group-dark.png","1754614","6abbb56aac254babb5d9588bd21b180fe56b3cc49e320b1b62921db7466b4fe7","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/support/telegram-group-light.png","1884872","f91cdd1b32b8a3440d9b9df8f9454b4043be8ddab9e0bb83db54fefec24957d3","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/third-bg-hero.jpg","186013","d3c220311f3f3f64189ed917f14f3f206889d630409fbc68163895a97933b3e9","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/title_bar_logo.png","789068","e86674ad3d296d0876378f805e9d18df8536d1367fcc01bb0086db7454bf1be8","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/images/token-hologram-bg.png","1705628","4ec2ea35739c1decac06170591773ae55745f65c32886467916c2de07c15eb0f","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/index.html","860","e24a0617eff756f0130d927951eb0ba8d9f0b73902a859914f542060f443e21c","generated-delete-candidate","System.Object[]"
"production-frontend","C:\DevProjects\f-freedom-stable\Fin-Freedom-Web2 - Copy","??","tmp-production-build/vite.svg","1497","4a748afd443918bb16591c834c401dae33e87861ab5dbad0811c3a3b4a9214fb","generated-delete-candidate","System.Object[]"
"legacy-production-contract","C:\DevProjects\f-freedom-stable\Smart-Contract"," M","contracts/BaseOrbit.sol","54113","72ee51f7db910d6741254b4040ff1b795a3f47567a361c14cad4c1e7d9f38e47","divergent-contract-review","System.Object[]"
"legacy-production-contract","C:\DevProjects\f-freedom-stable\Smart-Contract"," M","contracts/LevelManager.sol","54906","40d41566ccdcda03354ad42499d1cc0689a5e9897d9080aabab0d1c53974988f","divergent-contract-review","System.Object[]"
"legacy-production-contract","C:\DevProjects\f-freedom-stable\Smart-Contract","??","deployments-mainnet/multisig-deployment-1782231317362.json","678","a8f9d742017314974d0cf2d6cb423bd2f47adae84012f1c74b89c41a1b795ae7","divergent-contract-review","System.Object[]"
"legacy-production-contract","C:\DevProjects\f-freedom-stable\Smart-Contract","??","scripts/checkProductionSigner.tmp.js","532","2aacd446c43b848b87ad150883c5ec57ee6d856439de0103c0dac0943375faa1","temporary-diagnostic-review","System.Object[]"
"legacy-production-contract","C:\DevProjects\f-freedom-stable\Smart-Contract","??","test/orbit-viewpoint-matrix.test.js","11918","e65a5746eb33b9540edd2ea279deb1038f91587761dd22f93af922cfd07dc179","divergent-contract-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","backend/scripts/auditAllProductionP12Topology.tmp.js","6742","1ac837d18aa5c2da1e8e12c979d6b126c93a9b1fb63a59e722c9990043e8689e","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","backend/scripts/dropStagingDatabase.tmp.js","1819","58986426cefd4a5d6656a9d6f3ed62c256edf27061439cf6a17c5a5ab4822fcf","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","backend/scripts/inspectAccount80Registration.tmp.js","690","a03c0abdc2424b67f0a6d4c3c087a0be18b83e5fc84f431a99f8df05b17dbeb7","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","operations/README.md","1140","9ffa81076bce4407c9f4f49159ea6b256e858527e09fe343520c47e7bceb1bc0","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","scripts/generateFreshRuntimeEnvs.tmp.js","1657","7bdfa3126244abe71bb15f31a321a6212f23831b076f63646b0001eb4a53063e","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","scripts/workspace-governance/Export-WorkspaceInventory.ps1","6039","fed1477f3e3792fc5ddcc107b0e871a4f6e3b102b876f6812678d1c576bf4bb9","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/migration/AutoUpgradeEscrowWalletReplacementMigrator.sol","2519","6ffa3db3957693db9bce58014b7370fd0e5badf0e4fa0e137c96a30791f6b5a1","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/migration/LevelManagerWalletReplacementMigrator.sol","3745","0b351f9bbf4c32665d8a42b1df00e0b811606257a5cacf57a6e286558b52d0cb","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/migration/OrbitWalletReplacementMigrators.sol","16391","2eb954554ad841569638f8402551b12f669bbd9991b8b90135bfc50b15242c97","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/migration/RegistrationWalletReplacementMigrator.sol","5965","e0c5c92fe16036d25abfd0c482075429b02335ba36d610fdaa0b25592872b40d","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/migration/UtilityTokenWalletReplacementMigrators.sol","2821","fb986b8fdfe6d01c801d1346ee1a7ff145c9eb4baaa77f7a685d0ecd790913d7","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/mocks/LevelManagerWalletReplacementMigratorHarness.sol","805","8142fcb7d2417dd2c7fbc031ca88e43e8213dda5b7a1e70d06792eaa214f2a90","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/mocks/MockMigrationGuardian.sol","198","372b57339b50a0942662f455bdc341fb4ed82fbcd57a11839535ccedcbc894e8","canonical-migration-source","System.Object[]"
